response,td,smp,param,rel.inf
pOcc,5,24558,s.B,0.0077756237838534905
pOcc,5,24558,s.c,0.0023187998477850105
pOcc,5,24558,s.M,0.04281159308474398
pOcc,5,24558,s.N,5.457738086375154e-4
pOcc,5,24558,sdd.max,1.3677102864869005e-4
pOcc,5,24558,sdd.rate,0.053427759051660646
pOcc,5,26003,bird.hab,5.191091217993319e-4
pOcc,5,26003,g.B,0.016969083215183603
pOcc,5,26003,gamma,9.830889509036523e-4
pOcc,5,26003,K,2.7154566680124317e-4
pOcc,5,26003,m,0.3708357928607795
pOcc,5,26003,mu,0.019043541874298738
pOcc,5,26003,N.0,2.145753031478609e-4
pOcc,5,26003,n.ldd,0.46449748860473966
pOcc,5,26003,p,0.007859627995193106
pOcc,5,26003,p.c,0.0011766844425281427
pOcc,5,26003,p.f,0.010686475587542101
pOcc,5,26003,s.B,0.007819161974240249
pOcc,5,26003,s.c,0.002309067812877186
pOcc,5,26003,s.M,0.042845977982127297
pOcc,5,26003,s.N,5.012750003910221e-4
pOcc,5,26003,sdd.max,1.419568366390988e-4
pOcc,5,26003,sdd.rate,0.05332554677080826
pSB,1,13002,bird.hab,2.1406203453037796e-4
pSB,1,13002,g.B,0.0124582864766775
pSB,1,13002,gamma,8.439827285513835e-4
pSB,1,13002,K,2.8067163222737153e-5
pSB,1,13002,m,0.22583836651149544
pSB,1,13002,mu,0.01541467372206231
pSB,1,13002,N.0,4.596842060648397e-5
pSB,1,13002,n.ldd,0.6200830587810021
pSB,1,13002,p,0.005538746511177904
pSB,1,13002,p.c,9.981847333089785e-4
pSB,1,13002,p.f,0.010918046003757051
pSB,1,13002,s.B,0.005108248852449141
pSB,1,13002,s.c,0.0019140708076022257
pSB,1,13002,s.M,0.03864575583838286
pSB,1,13002,s.N,1.2127966035762366e-4
pSB,1,13002,sdd.max,2.1292802048824018e-4
pSB,1,13002,sdd.rate,0.06161627373432763
pSB,1,14446,bird.hab,3.1338434543695995e-4
pSB,1,14446,g.B,0.011760999009438309
pSB,1,14446,gamma,0.0011928976991991455
pSB,1,14446,K,0
pSB,1,14446,m,0.23387774784780102
pSB,1,14446,mu,0.016357229378863355
pSB,1,14446,N.0,9.65058210982828e-5
pSB,1,14446,n.ldd,0.6086498345653797
pSB,1,14446,p,0.005407474617647223
pSB,1,14446,p.c,9.585132619732046e-4
pSB,1,14446,p.f,0.010930366775426048
pSB,1,14446,s.B,0.0059595542321192185
pSB,1,14446,s.c,0.0020580157795124713
pSB,1,14446,s.M,0.03863278053123135
pSB,1,14446,s.N,1.6138203354866974e-4
pSB,1,14446,sdd.max,1.5225128804126258e-4
pSB,1,14446,sdd.rate,0.06349106281328382
pSB,1,15891,bird.hab,3.508854489616401e-4
pSB,1,15891,g.B,0.011563571398864225
pSB,1,15891,gamma,9.406313056046056e-4
pSB,1,15891,K,2.756393758544633e-5
pSB,1,15891,m,0.22895725662202918
pSB,1,15891,mu,0.015416327583982823
pSB,1,15891,N.0,8.700854129252686e-5
pSB,1,15891,n.ldd,0.6175357901805653
pSB,1,15891,p,0.005300336552791259
pSB,1,15891,p.c,6.457664479840188e-4
pSB,1,15891,p.f,0.01082534110446273
pSB,1,15891,s.B,0.005661239370754256
pSB,1,15891,s.c,0.001990073339926997
pSB,1,15891,s.M,0.03806135613210264
pSB,1,15891,s.N,1.1646808464898843e-4
pSB,1,15891,sdd.max,1.536361028458497e-4
pSB,1,15891,sdd.rate,0.06236674784559753
pSB,1,17335,bird.hab,2.6543997377513796e-4
pSB,1,17335,g.B,0.01187785282846806
pSB,1,17335,gamma,8.429841701098504e-4
pSB,1,17335,K,1.1315625905021052e-5
pSB,1,17335,m,0.22975564383115274
pSB,1,17335,mu,0.0163520002186482
pSB,1,17335,N.0,4.3846304481161455e-5
pSB,1,17335,n.ldd,0.6152099032171203
pSB,1,17335,p,0.005841157060577148
pSB,1,17335,p.c,7.088394491491154e-4
pSB,1,17335,p.f,0.01067375020062822
pSB,1,17335,s.B,0.005601484762633868
pSB,1,17335,s.c,0.0023411946372025746
pSB,1,17335,s.M,0.037873307307322815
pSB,1,17335,s.N,2.4299348339646535e-4
pSB,1,17335,sdd.max,8.150535206732809e-5
pSB,1,17335,sdd.rate,0.06227678157736198
pSB,1,18780,bird.hab,2.1267826885845134e-4
pSB,1,18780,g.B,0.012396879622812159
pSB,1,18780,gamma,8.779896334448953e-4
pSB,1,18780,K,2.3468828759655093e-5
pSB,1,18780,m,0.2285319523062024
pSB,1,18780,mu,0.016130180113329437
pSB,1,18780,N.0,1.9348457521482863e-5
pSB,1,18780,n.ldd,0.6137801093011291
pSB,1,18780,p,0.0058701599457781205
pSB,1,18780,p.c,7.652807999069205e-4
pSB,1,18780,p.f,0.010469076679067005
pSB,1,18780,s.B,0.005526006913748785
pSB,1,18780,s.c,0.0021549878271980645
pSB,1,18780,s.M,0.038555483346707116
pSB,1,18780,s.N,2.360615164545935e-4
pSB,1,18780,sdd.max,1.5337500199854508e-4
pSB,1,18780,sdd.rate,0.06429696143708323
pSB,1,20225,bird.hab,2.603027766341268e-4
pSB,1,20225,g.B,0.011930873400653326
pSB,1,20225,gamma,7.456264599920125e-4
pSB,1,20225,K,8.778329721562832e-6
pSB,1,20225,m,0.2293556501957667
pSB,1,20225,mu,0.01623414604920564
pSB,1,20225,N.0,1.8106917713716352e-5
pSB,1,20225,n.ldd,0.61708167999526
pSB,1,20225,p,0.005258346695753786
pSB,1,20225,p.c,6.955507759465894e-4
pSB,1,20225,p.f,0.010674931233623704
pSB,1,20225,s.B,0.005608502178044697
pSB,1,20225,s.c,0.0020017588532803363
pSB,1,20225,s.M,0.03777605442208385
pSB,1,20225,s.N,1.395143559092439e-4
pSB,1,20225,sdd.max,9.798929583162939e-5
pSB,1,20225,sdd.rate,0.06211218806457916
pSB,1,21669,bird.hab,2.560754450568586e-4
pSB,1,21669,g.B,0.012123146760792394
pSB,1,21669,gamma,7.607684947937073e-4
pSB,1,21669,K,8.444078248868577e-6
pSB,1,21669,m,0.23115330828958114
pSB,1,21669,mu,0.0158044844154083
pSB,1,21669,N.0,5.073749158069464e-6
pSB,1,21669,n.ldd,0.6150087893198374
pSB,1,21669,p,0.005373129742988553
pSB,1,21669,p.c,7.027553361639023e-4
pSB,1,21669,p.f,0.010474295615789005
pSB,1,21669,s.B,0.005444977408720225
pSB,1,21669,s.c,0.0019709078896724018
pSB,1,21669,s.M,0.03758556030350731
pSB,1,21669,s.N,9.906053238432784e-5
pSB,1,21669,sdd.max,1.4001807634498613e-4
pSB,1,21669,sdd.rate,0.06308920454155265
pSB,1,23114,bird.hab,2.3703105443150616e-4
pSB,1,23114,g.B,0.011912503219599836
pSB,1,23114,gamma,7.582621540753181e-4
pSB,1,23114,K,0
pSB,1,23114,m,0.2289080476938015
pSB,1,23114,mu,0.016095135683913245
pSB,1,23114,N.0,2.6670754100371984e-5
pSB,1,23114,n.ldd,0.6170560935120508
pSB,1,23114,p,0.005480276099645507
pSB,1,23114,p.c,6.854897886850415e-4
pSB,1,23114,p.f,0.010795928001475406
pSB,1,23114,s.B,0.0055254190329425525
pSB,1,23114,s.c,0.0019077155577437545
pSB,1,23114,s.M,0.03801519026085515
pSB,1,23114,s.N,1.1773253367495113e-4
pSB,1,23114,sdd.max,1.3606846014310934e-4
pSB,1,23114,sdd.rate,0.06234243619286192
pSB,1,24558,bird.hab,2.527770690128895e-4
pSB,1,24558,g.B,0.011917076379223814
pSB,1,24558,gamma,7.942264321877005e-4
pSB,1,24558,K,0
pSB,1,24558,m,0.2288390905450845
pSB,1,24558,mu,0.015793969156823316
pSB,1,24558,N.0,2.706283063811921e-5
pSB,1,24558,n.ldd,0.6179039623932036
pSB,1,24558,p,0.005383914754975787
pSB,1,24558,p.c,7.413061845929235e-4
pSB,1,24558,p.f,0.010401004555831907
pSB,1,24558,s.B,0.00564611038369579
pSB,1,24558,s.c,0.001969443987216646
pSB,1,24558,s.M,0.0376074291980844
pSB,1,24558,s.N,8.54211439820167e-5
pSB,1,24558,sdd.max,1.3004207811419377e-4
pSB,1,24558,sdd.rate,0.06250716290733252
pSB,1,26003,bird.hab,2.4145033679254385e-4
pSB,1,26003,g.B,0.011938836360136484
pSB,1,26003,gamma,7.813025359242487e-4
pSB,1,26003,K,0
pSB,1,26003,m,0.22897844793318153
pSB,1,26003,mu,0.015748367912304904
pSB,1,26003,N.0,2.5604105291071588e-5
pSB,1,26003,n.ldd,0.6178242041905664
pSB,1,26003,p,0.005297365771012173
pSB,1,26003,p.c,7.065151357092295e-4
pSB,1,26003,p.f,0.010445204871969871
pSB,1,26003,s.B,0.005536225615288053
pSB,1,26003,s.c,0.0019929481700809463
pSB,1,26003,s.M,0.037604195695761795
pSB,1,26003,s.N,1.1212322144635305e-4
pSB,1,26003,sdd.max,1.2940835278184005e-4
pSB,1,26003,sdd.rate,0.0626377997917526
pSB,3,13002,bird.hab,4.710604476443176e-4
pSB,3,13002,g.B,0.011875948791249313
pSB,3,13002,gamma,8.69911831744984e-4
pSB,3,13002,K,1.932864240595081e-4
pSB,3,13002,m,0.23305422545754184
pSB,3,13002,mu,0.015500404492949517
pSB,3,13002,N.0,1.3634377671281216e-4
pSB,3,13002,n.ldd,0.6068776478009037
pSB,3,13002,p,0.005870017053273027
pSB,3,13002,p.c,0.0012565877271685632
pSB,3,13002,p.f,0.011100273677708225
pSB,3,13002,s.B,0.005070592148120289
pSB,3,13002,s.c,0.002096664287559528
pSB,3,13002,s.M,0.04200866171634263
pSB,3,13002,s.N,4.718578413344906e-4
pSB,3,13002,sdd.max,3.276166442438349e-4
pSB,3,13002,sdd.rate,0.06281889988144346
pSB,3,14446,bird.hab,4.8200159200866043e-4
pSB,3,14446,g.B,0.01130841158014138
pSB,3,14446,gamma,0.0010827852633664497
pSB,3,14446,K,1.3549628837284896e-4
pSB,3,14446,m,0.2410764284129645
pSB,3,14446,mu,0.016240222079887828
pSB,3,14446,N.0,1.5976499453915785e-4
pSB,3,14446,n.ldd,0.5980593212253258
pSB,3,14446,p,0.005625901530721345
pSB,3,14446,p.c,0.001235076478590236
pSB,3,14446,p.f,0.010563567318135023
pSB,3,14446,s.B,0.005764685566053909
pSB,3,14446,s.c,0.002183205601279141
pSB,3,14446,s.M,0.04114913279349077
pSB,3,14446,s.N,4.5142048039082045e-4
pSB,3,14446,sdd.max,2.625483674730249e-4
pSB,3,14446,sdd.rate,0.06422003042725914
pSB,3,15891,bird.hab,6.223309971633238e-4
pSB,3,15891,g.B,0.011211201223947096
pSB,3,15891,gamma,9.973235486294542e-4
pSB,3,15891,K,2.067841424088576e-4
pSB,3,15891,m,0.23674651771230104
pSB,3,15891,mu,0.015119375094247336
pSB,3,15891,N.0,1.7160679964850088e-4
pSB,3,15891,n.ldd,0.6041237538928886
pSB,3,15891,p,0.0054363343587418836
pSB,3,15891,p.c,0.0010776243063458043
pSB,3,15891,p.f,0.010729833840522018
pSB,3,15891,s.B,0.005383743577749166
pSB,3,15891,s.c,0.002061574833074738
pSB,3,15891,s.M,0.0421041941499531
pSB,3,15891,s.N,4.1180857387691154e-4
pSB,3,15891,sdd.max,3.4023101449522824e-4
pSB,3,15891,sdd.rate,0.06325576193400682
pSB,3,17335,bird.hab,5.71756197616882e-4
pSB,3,17335,g.B,0.011587028463646546
pSB,3,17335,gamma,8.71362791122486e-4
pSB,3,17335,K,1.4696486507971326e-4
pSB,3,17335,m,0.23868763559544395
pSB,3,17335,mu,0.015821049903652806
pSB,3,17335,N.0,1.7730565588712095e-4
pSB,3,17335,n.ldd,0.6012219793104487
pSB,3,17335,p,0.005903262199855745
pSB,3,17335,p.c,0.0010681302513889284
pSB,3,17335,p.f,0.010597687374181958
pSB,3,17335,s.B,0.005438933256968858
pSB,3,17335,s.c,0.0023371209644021808
pSB,3,17335,s.M,0.0412860403887858
pSB,3,17335,s.N,4.939075452489879e-4
pSB,3,17335,sdd.max,2.4107447030221978e-4
pSB,3,17335,sdd.rate,0.06354876076596709
pSB,3,18780,bird.hab,4.5079117015168547e-4
pSB,3,18780,g.B,0.011943363476413496
pSB,3,18780,gamma,9.162247099914518e-4
pSB,3,18780,K,1.7541275731589818e-4
pSB,3,18780,m,0.238450175136559
pSB,3,18780,mu,0.015914235208866086
pSB,3,18780,N.0,1.37429525517069e-4
pSB,3,18780,n.ldd,0.5990238026439942
pSB,3,18780,p,0.0060449523919696106
pSB,3,18780,p.c,0.001042223370974424
pSB,3,18780,p.f,0.010333534187373143
pSB,3,18780,s.B,0.005490618812552095
pSB,3,18780,s.c,0.0021760335515004997
pSB,3,18780,s.M,0.041931903273753006
pSB,3,18780,s.N,5.036723556446269e-4
pSB,3,18780,sdd.max,3.334966894508265e-4
pSB,3,18780,sdd.rate,0.06513213073797285
pSB,3,20225,bird.hab,4.835207107534181e-4
pSB,3,20225,g.B,0.01155530098939434
pSB,3,20225,gamma,7.839455066019054e-4
pSB,3,20225,K,1.6011349999844166e-4
pSB,3,20225,m,0.23725882733878312
pSB,3,20225,mu,0.015947641169675807
pSB,3,20225,N.0,1.1536029105541511e-4
pSB,3,20225,n.ldd,0.6040302828840446
pSB,3,20225,p,0.0053963326723755764
pSB,3,20225,p.c,9.845435202471906e-4
pSB,3,20225,p.f,0.010623163526842762
pSB,3,20225,s.B,0.005504975924416292
pSB,3,20225,s.c,0.002206311488059617
pSB,3,20225,s.M,0.041342590674991096
pSB,3,20225,s.N,4.625927607976063e-4
pSB,3,20225,sdd.max,2.62417601663048e-4
pSB,3,20225,sdd.rate,0.06288207944029979
pSB,3,21669,bird.hab,5.225272771829878e-4
pSB,3,21669,g.B,0.011840270881070616
pSB,3,21669,gamma,8.211628566624135e-4
pSB,3,21669,K,1.446557097970575e-4
pSB,3,21669,m,0.23973225631788112
pSB,3,21669,mu,0.015631468472661426
pSB,3,21669,N.0,1.2599132057058724e-4
pSB,3,21669,n.ldd,0.6017377318194651
pSB,3,21669,p,0.00556542585889434
pSB,3,21669,p.c,9.52068757824302e-4
pSB,3,21669,p.f,0.01045930815124634
pSB,3,21669,s.B,0.005282275859705084
pSB,3,21669,s.c,0.002021046338195809
pSB,3,21669,s.M,0.04079567593644727
pSB,3,21669,s.N,3.946792379426365e-4
pSB,3,21669,sdd.max,3.144246557942167e-4
pSB,3,21669,sdd.rate,0.06365903054865867
pSB,3,23114,bird.hab,4.541010269983185e-4
pSB,3,23114,g.B,0.011590366497488081
pSB,3,23114,gamma,8.312530993880769e-4
pSB,3,23114,K,1.0758600906729091e-4
pSB,3,23114,m,0.23788781303586615
pSB,3,23114,mu,0.015747564178365987
pSB,3,23114,N.0,1.3360415769940256e-4
pSB,3,23114,n.ldd,0.6032724021955496
pSB,3,23114,p,0.005596795617887067
pSB,3,23114,p.c,9.543925725907957e-4
pSB,3,23114,p.f,0.010796533161602737
pSB,3,23114,s.B,0.005361227942511471
pSB,3,23114,s.c,0.002063541023544751
pSB,3,23114,s.M,0.04138438694458166
pSB,3,23114,s.N,4.085750712232521e-4
pSB,3,23114,sdd.max,2.935090126926506e-4
pSB,3,23114,sdd.rate,0.06311634845294276
pSB,3,24558,bird.hab,4.6713605494673043e-4
pSB,3,24558,g.B,0.011496328326093732
pSB,3,24558,gamma,8.36760650639549e-4
pSB,3,24558,K,1.1192337393735193e-4
pSB,3,24558,m,0.2377976975043185
pSB,3,24558,mu,0.015518615627926889
pSB,3,24558,N.0,1.1505821073571098e-4
pSB,3,24558,n.ldd,0.6046484250916386
pSB,3,24558,p,0.005501615629580729
pSB,3,24558,p.c,9.728462694933163e-4
pSB,3,24558,p.f,0.010366779376781616
pSB,3,24558,s.B,0.00545087997955367
pSB,3,24558,s.c,0.0020486405013766776
pSB,3,24558,s.M,0.041028487914752686
pSB,3,24558,s.N,4.062551879810098e-4
pSB,3,24558,sdd.max,2.826780661858981e-4
pSB,3,24558,sdd.rate,0.06294987223405726
pSB,3,26003,bird.hab,4.516658223874798e-4
pSB,3,26003,g.B,0.011571608338035312
pSB,3,26003,gamma,8.26343937559341e-4
pSB,3,26003,K,1.1932826028318974e-4
pSB,3,26003,m,0.23819808062383221
pSB,3,26003,mu,0.015487022065111728
pSB,3,26003,N.0,1.2933043855454946e-4
pSB,3,26003,n.ldd,0.6043530715670976
pSB,3,26003,p,0.005443476068458619
pSB,3,26003,p.c,9.671272549439411e-4
pSB,3,26003,p.f,0.010348976492325771
pSB,3,26003,s.B,0.005386555432599339
pSB,3,26003,s.c,0.002078007694820326
pSB,3,26003,s.M,0.04071159344657377
pSB,3,26003,s.N,3.8531650276825625e-4
pSB,3,26003,sdd.max,2.8449089849376705e-4
pSB,3,26003,sdd.rate,0.06325800515615485
pSB,5,13002,bird.hab,5.689613899271374e-4
pSB,5,13002,g.B,0.012096741807939716
pSB,5,13002,gamma,9.068786545991595e-4
pSB,5,13002,K,2.9105754979209965e-4
pSB,5,13002,m,0.2310361491350594
pSB,5,13002,mu,0.01626005465644136
pSB,5,13002,N.0,1.8176826411074945e-4
pSB,5,13002,n.ldd,0.6039756911284463
pSB,5,13002,p,0.00608209186722832
pSB,5,13002,p.c,0.0014112099086669625
pSB,5,13002,p.f,0.01129550754980758
pSB,5,13002,s.B,0.005217482791448665
pSB,5,13002,s.c,0.0022064904568860192
pSB,5,13002,s.M,0.043840976649654494
pSB,5,13002,s.N,6.75236046929291e-4
pSB,5,13002,sdd.max,3.461097598488796e-4
pSB,5,13002,sdd.rate,0.06360759238321391
pSB,5,14446,bird.hab,5.754467093943956e-4
pSB,5,14446,g.B,0.011598227623147833
pSB,5,14446,gamma,0.001063593473925061
pSB,5,14446,K,2.450940198891517e-4
pSB,5,14446,m,0.23812286479150552
pSB,5,14446,mu,0.01688141076721761
pSB,5,14446,N.0,1.840746509446375e-4
pSB,5,14446,n.ldd,0.595766329444588
pSB,5,14446,p,0.005846074788565199
pSB,5,14446,p.c,0.0013566970040061745
pSB,5,14446,p.f,0.010686551611084394
pSB,5,14446,s.B,0.005867189894389502
pSB,5,14446,s.c,0.002241187677706572
pSB,5,14446,s.M,0.04319726576354303
pSB,5,14446,s.N,6.101807950278493e-4
pSB,5,14446,sdd.max,2.8044934940272653e-4
pSB,5,14446,sdd.rate,0.06547736163566235
pSB,5,15891,bird.hab,6.820671152602305e-4
pSB,5,15891,g.B,0.011436002771040066
pSB,5,15891,gamma,0.001042845494470901
pSB,5,15891,K,2.9927986586492485e-4
pSB,5,15891,m,0.2348259964614317
pSB,5,15891,mu,0.015896093025666778
pSB,5,15891,N.0,1.9409045422700712e-4
pSB,5,15891,n.ldd,0.6003971000740287
pSB,5,15891,p,0.005621061614721792
pSB,5,15891,p.c,0.0012631593250731468
pSB,5,15891,p.f,0.01084781545451069
pSB,5,15891,s.B,0.005421013972254423
pSB,5,15891,s.c,0.002118066352597254
pSB,5,15891,s.M,0.044875475765058244
pSB,5,15891,s.N,6.109022819917627e-4
pSB,5,15891,sdd.max,3.4945277922337293e-4
pSB,5,15891,sdd.rate,0.06411957719257905
pSB,5,17335,bird.hab,6.048525725194738e-4
pSB,5,17335,g.B,0.011742233163504917
pSB,5,17335,gamma,9.385543125139276e-4
pSB,5,17335,K,2.425546671644311e-4
pSB,5,17335,m,0.2377988451555355
pSB,5,17335,mu,0.016345669530309078
pSB,5,17335,N.0,2.2267712982903292e-4
pSB,5,17335,n.ldd,0.5972861964042963
pSB,5,17335,p,0.006130313326154877
pSB,5,17335,p.c,0.0012128440469723475
pSB,5,17335,p.f,0.01073404827706138
pSB,5,17335,s.B,0.005539333294277574
pSB,5,17335,s.c,0.0023851578753918074
pSB,5,17335,s.M,0.043714558882663096
pSB,5,17335,s.N,6.619083138813159e-4
pSB,5,17335,sdd.max,2.910563687536269e-4
pSB,5,17335,sdd.rate,0.06414919667917128
pSB,5,18780,bird.hab,4.850879983158384e-4
pSB,5,18780,g.B,0.012112614171759378
pSB,5,18780,gamma,9.50413501625088e-4
pSB,5,18780,K,2.536229586958017e-4
pSB,5,18780,m,0.23765720957312159
pSB,5,18780,mu,0.01660218108016957
pSB,5,18780,N.0,1.6508996323643402e-4
pSB,5,18780,n.ldd,0.5958453974085234
pSB,5,18780,p,0.0061587347274580685
pSB,5,18780,p.c,0.0012071054285179362
pSB,5,18780,p.f,0.010356188339927427
pSB,5,18780,s.B,0.005556423333240867
pSB,5,18780,s.c,0.002229744994050811
pSB,5,18780,s.M,0.04395282782888856
pSB,5,18780,s.N,6.765430721074616e-4
pSB,5,18780,sdd.max,3.696013308652766e-4
pSB,5,18780,sdd.rate,0.06542121428949653
pSB,5,20225,bird.hab,5.317289245357667e-4
pSB,5,20225,g.B,0.01169401823917559
pSB,5,20225,gamma,8.40125537350113e-4
pSB,5,20225,K,2.5277145863768376e-4
pSB,5,20225,m,0.2360360602075031
pSB,5,20225,mu,0.016606457630181096
pSB,5,20225,N.0,1.4101849281236906e-4
pSB,5,20225,n.ldd,0.6006936479916122
pSB,5,20225,p,0.0055714263832401375
pSB,5,20225,p.c,0.0011196600942468288
pSB,5,20225,p.f,0.010808675272040902
pSB,5,20225,s.B,0.005648715086615347
pSB,5,20225,s.c,0.0022797422020744236
pSB,5,20225,s.M,0.043595483003256434
pSB,5,20225,s.N,6.576314507132345e-4
pSB,5,20225,sdd.max,3.0288970552676703e-4
pSB,5,20225,sdd.rate,0.06321994832047799
pSB,5,21669,bird.hab,5.594856594145503e-4
pSB,5,21669,g.B,0.01198869524888225
pSB,5,21669,gamma,8.712393626889929e-4
pSB,5,21669,K,2.2228054076311852e-4
pSB,5,21669,m,0.23822772341398304
pSB,5,21669,mu,0.016042333169591635
pSB,5,21669,N.0,1.471813662536357e-4
pSB,5,21669,n.ldd,0.5987181376724628
pSB,5,21669,p,0.005758457198484434
pSB,5,21669,p.c,0.0010955878862205022
pSB,5,21669,p.f,0.01060963863086316
pSB,5,21669,s.B,0.005417344967296493
pSB,5,21669,s.c,0.002052890089723576
pSB,5,21669,s.M,0.04309856468955927
pSB,5,21669,s.N,5.422804251060485e-4
pSB,5,21669,sdd.max,3.47834843638637e-4
pSB,5,21669,sdd.rate,0.06430032483506788
pSB,5,23114,bird.hab,5.009962319067044e-4
pSB,5,23114,g.B,0.01184347437098019
pSB,5,23114,gamma,8.87530934369556e-4
pSB,5,23114,K,1.7948302530085142e-4
pSB,5,23114,m,0.23630392780999052
pSB,5,23114,mu,0.016361111347937142
pSB,5,23114,N.0,1.5755451698211195e-4
pSB,5,23114,n.ldd,0.6002988672396745
pSB,5,23114,p,0.005766098572798142
pSB,5,23114,p.c,0.001071311420393333
pSB,5,23114,p.f,0.010897959569548038
pSB,5,23114,s.B,0.005420955074652099
pSB,5,23114,s.c,0.0021052931901747686
pSB,5,23114,s.M,0.04351634889904984
pSB,5,23114,s.N,5.581625772917542e-4
pSB,5,23114,sdd.max,3.3446691437796674e-4
pSB,5,23114,sdd.rate,0.06379645830457246
